molecule_chembl_id,canonical_smiles,standard_value
CHEMBL3661029,Fc1cnc2[nH]nc(Nc3cc(C(F)(F)F)cc(-c4ccccc4Cl)n3)c2c1,50.0
CHEMBL3652548,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc([C@H]2CCCC[C@@H]2C)n1,300.0
CHEMBL3699443,COc1cc(C2=C(c3cn(CCCOC(=O)C(N)CC(C)C)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,134.0
CHEMBL3652546,Cc1cc(Nc2n[nH]c3ccc(F)cc23)nc(C2CCOCC2)n1,200.0
CHEMBL3673985,COc1ccccc1C1C2=C(CC(C)(C)CC2=O)Nc2n[nH]c(C(F)(F)F)c21,12.0
CHEMBL3661030,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc(-c2ccccc2Cl)c1C,200.0
CHEMBL3735890,COc1ccc2c(c1C(C)N1CCNCC1)O/C(=C\c1n[nH]c3ncccc13)C2=O,6.1
CHEMBL3736396,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4C)cc23)CC1,580.0
CHEMBL3735246,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4F)cc23)CC1,72.0
CHEMBL3736164,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4)cc23)CC1,200.0
CHEMBL3736449,Cc1ccc(-c2ccc3[nH]nc(C(=O)NCC4CCN(CCc5ccccc5)CC4)c3c2)cn1,40.0
CHEMBL3735603,COc1ccncc1-c1ccc2[nH]nc(C(=O)NCC3CCN(CCc4ccccc4)CC3)c2c1,20.0
CHEMBL3735061,O=C(NCC1CCN(CCc2ccccc2)CC1)c1n[nH]c2ccc(-c3cccnc3)cc12,39.0
CHEMBL3735796,O=C(NCC1CCN(CCc2ccccc2)CC1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12,67.0
CHEMBL3652550,CC(C)(O)c1cc(Nc2n[nH]c3ncc(F)cc23)nc(C2CCCCC2)n1,20.0
CHEMBL3652540,Cc1nc(C2CCCCC2)nc(Nc2n[nH]c3ncc(F)cc23)c1C,13.0
CHEMBL3410099,O=C(Nc1cc(-c2ccc3cccnc3c2)ccn1)C1CC1,240.0
CHEMBL3408213,Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1,690.0
CHEMBL3410098,O=C1CCCc2cc(-c3ccnc(NC(=O)C4CC4)c3)ccc2N1,730.0
CHEMBL3410097,O=C1NCCOc2cc(-c3ccnc(NC(=O)C4CC4)c3)ccc21,4.7
CHEMBL3410096,O=C1NCCCc2cc(-c3ccnc(NC(=O)C4CC4)c3)ccc21,2.4
CHEMBL3410095,O=C1NCc2cc(-c3ccnc(NC(=O)C4CC4)c3)ccc21,11.0
CHEMBL3410094,O=C1NCCc2cc(-c3ccnc(NC(=O)C4CC4)c3)ccc21,2.4
CHEMBL3410093,COc1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1C(N)=O,30.0
CHEMBL3410092,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OC1CCC1,0.37
CHEMBL3410091,NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CC1,0.29
CHEMBL3410090,CC(C)Oc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(N)=O,0.45
CHEMBL3410088,Cc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(N)=O,37.0
CHEMBL3410087,NC(=O)c1cnc(-c2ccnc(NC(=O)C3CC3)c2)s1,13.0
CHEMBL3426225,CCn1nc(C#Cc2cc(C(=O)Nc3ccc(CN4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)c2c(N)ncnc21,10000.0
CHEMBL3652545,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc(C2CCCCC2)n1,6.0
CHEMBL444160,O=c1ccc2nccc3c4ccc(O)cc4n1c23,6800.0
CHEMBL1774404,CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=CC[C@H]3[C@H]3COC(=O)C3)[C@@]21C,3000.0
CHEMBL3120496,O=c1ccc2nccc3c4ccc(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)cc4n1c23,11600.0
CHEMBL3593777,N#Cc1ccc(N2CC[C@@H](Nc3c(C(N)=O)cnc4[nH]ccc34)[C@@H](F)C2)nc1,980.0
CHEMBL3606021,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,10000.0
CHEMBL3623375,CN(C)CCCNC(=O)c1csc2nc(-c3ccc(NC(=O)Nc4cc(C(C)(C)C)on4)cc3)cn12,10000.0
CHEMBL3629013,N#Cc1ccnc(Nc2cc(C3CCN(C4COC4)CC3)n(C3CCCC3)n2)c1,682000.0
CHEMBL3652542,Cc1nc(C2CCOCC2)nc(Nc2n[nH]c3ncc(F)cc23)c1C,800.0
CHEMBL3661032,Cc1cc(-c2ccccc2Cl)nc(Nc2n[nH]c3ncc(F)cc23)c1C,300.0
CHEMBL3673983,Cc1[nH]nc2c1[C@H](c1ccccc1)C1=C(CC(C)(C)CC1=O)N2,232.0
CHEMBL3652541,Cc1nc(Nc2n[nH]c3ncc(F)cc23)cc(C2CCC(F)(F)CC2)n1,20.0
CHEMBL3311242,Cc1ccnc2c(NCc3ccc(O)cc3)cc(O)c(Oc3cccc(C(F)(F)F)c3)c12,750000.0
CHEMBL3311239,COc1cc(NCc2cccc3cccnc23)c2nccc(C)c2c1Oc1cccc(C(F)(F)F)c1,400000.0
CHEMBL3311235,COc1cc(NCc2ccc(O)cc2)c2nccc(C)c2c1Oc1cccc(C(F)(F)F)c1,240000.0
CHEMBL3099838,O=C1NC(=O)C(c2nn(CCCN3CCOCC3)c3ncccc23)=C1c1cn(CCCN2CCOCC2)c2ccccc12,1290.0
CHEMBL3091535,Cn1c(N2CCO[C@@H](c3ccc(F)cc3)C2)nc(-c2ccnc(Cl)c2)cc1=O,903.0
CHEMBL3091534,COc1cnccc1-c1cc(=O)n(C)c(N2CCO[C@@H](c3ccc(F)cc3)C2)n1,791.0
CHEMBL3091533,Cc1cnccc1-c1cc(=O)n(C)c(N2CCO[C@@H](c3ccc(F)cc3)C2)n1,2466.0
CHEMBL3091532,Cn1c(N2CCO[C@@H](c3ccc(F)cc3)C2)nc(-c2ccncc2Cl)cc1=O,430.0
CHEMBL3091531,Cn1c(N2CCO[C@@H](c3ccc(F)cc3)C2)nc(-c2ccncc2F)cc1=O,7.4
CHEMBL3091530,Cn1c(N2CCO[C@H](c3ccc(F)cc3)C2)nc(-c2ccncc2)cc1=O,77.0
CHEMBL3091529,Cn1c(N2CCO[C@@H](c3ccc(F)cc3)C2)nc(-c2ccncc2)cc1=O,22.0
CHEMBL3091547,Cn1c(N2CCOC(c3ccc(F)cc3)C2)nc(-c2ccncc2)cc1=O,27.0
CHEMBL3091546,Cn1c(N2CCOC(c3ccccc3)C2)nc(-c2ccncc2)cc1=O,51.0
CHEMBL3099840,O=C1NC(=O)C(c2nn(CCCN3CCOCC3)c3ncccc23)=C1c1c[nH]c2ccccc12,830.0
CHEMBL3099839,O=C1NC(=O)C(c2nn(CCCN3CCOCC3)c3ncccc23)=C1c1cn(CCCn2ccnc2)c2ccccc12,680.0
CHEMBL3099837,C=CCn1cc(C2=C(c3nn(CCCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,960.0
CHEMBL3091538,COc1ccc([C@H]2CN(c3nc(-c4ccncn4)cc(=O)n3C)CCO2)cc1,2.9
CHEMBL3099836,O=C1NC(=O)C(c2nn(CCCN3CCOCC3)c3ncccc23)=C1c1cn(Cc2ccccc2)c2ccccc12,1900.0
CHEMBL3099835,CC(C)n1cc(C2=C(c3nn(CCCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,380.0
CHEMBL3099834,C=Cn1cc(C2=C(c3nn(CCCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,8840.0
CHEMBL3099833,Cn1cc(C2=C(c3nn(CCCCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,460.0
CHEMBL3099832,Cn1cc(C2=C(c3nn(CCN4CCOCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,360.0
CHEMBL563685,Cn1cc(C2=C(c3nn(CCCCn4ccnc4)c4ncccc34)C(=O)NC2=O)c2ccccc21,960.0
CHEMBL563560,Cn1cc(C2=C(c3nn(CCn4ccnc4)c4ncccc34)C(=O)NC2=O)c2ccccc21,810.0
CHEMBL564091,CN(C)CCCn1nc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2cccnc21,5690.0
CHEMBL550052,Cn1cc(C2=C(c3nn(CCCn4ccnc4)c4ncccc34)C(=O)NC2=O)c2ccccc21,4890.0
CHEMBL3099842,O=C1NC(=O)C(c2n[nH]c3ncccc23)=C1c1c[nH]c2ccccc12,7310.0
CHEMBL564815,Cn1cc(C2=C(c3n[nH]c4ncccc34)C(=O)NC2=O)c2ccccc21,12270.0
CHEMBL3091537,Cn1c(N2CCO[C@@H](c3ccc(C#N)cc3)C2)nc(-c2ccncn2)cc1=O,13.0
CHEMBL3091464,COc1cccc([C@H]2CN(c3nc(-c4ccncn4)cc(=O)n3C)CCO2)c1,4.6
CHEMBL563121,Cn1cc(C2=C(c3nn(CCCN4CCCCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,2660.0
CHEMBL3093041,O=c1cc(-c2ccncc2)nc(CCc2ccccc2)[nH]1,8900.0
CHEMBL3093051,Cn1c(N(CCCCN)CCc2ccccc2)nc(-c2ccncc2)cc1=O,130.0
CHEMBL3091545,Cn1c(NCC(=O)c2ccccc2)nc(-c2ccncc2)cc1=O,8.9
CHEMBL3093050,Cn1c(NCC(O)c2ccccc2)nc(-c2ccncc2)cc1=O,23.0
CHEMBL3093049,Cn1c(NCCC2CCCCC2)nc(-c2ccncc2)cc1=O,39.0
CHEMBL3093048,Cn1c(NCCc2ccccc2)nc(-c2ccncc2)cc1=O,70.0
CHEMBL3093047,Cn1c(OCCc2ccccc2)nc(-c2ccncc2)cc1=O,200.0
CHEMBL3093046,O=c1cc(-c2ccncc2)nc(CCCc2ccccc2)n1Cc1ccccc1,2200.0
CHEMBL3093045,CCCn1c(CCCc2ccccc2)nc(-c2ccncc2)cc1=O,9800.0
CHEMBL3093044,CCn1c(CCCc2ccccc2)nc(-c2ccncc2)cc1=O,1900.0
CHEMBL3093043,Cn1c(CCCc2ccccc2)nc(-c2ccncc2)cc1=O,90.0
CHEMBL3093042,O=c1cc(-c2ccncc2)nc(CCCc2ccccc2)[nH]1,500.0
CHEMBL3093040,O=c1cc(-c2ccncc2)nc(Cc2ccccc2)[nH]1,1300.0
CHEMBL3091539,Cn1c(N2CCO[C@@H](c3ccccc3F)C2)nc(-c2ccncn2)cc1=O,3.2
CHEMBL3093039,O=c1cc(-c2ccncc2)nc(-c2ccccc2)[nH]1,1800.0
CHEMBL3093038,CC(C)Cc1nc(-c2ccncc2)cc(=O)[nH]1,2400.0
CHEMBL3093037,CC(C)c1nc(-c2ccncc2)cc(=O)[nH]1,2100.0
CHEMBL3093036,CCCCc1nc(-c2ccncc2)cc(=O)[nH]1,1300.0
CHEMBL3093035,Cc1nc(-c2ccncc2)cc(=O)[nH]1,3000.0
CHEMBL69710,[Cl-].[Li+],6530.0
CHEMBL3091544,Cn1c(N2CCO[C@@H](c3c(F)cccc3Cl)C2)nc(-c2ccncn2)cc1=O,0.64
CHEMBL3091543,Cn1c(N2CCO[C@@H](c3ccc(C#N)cc3F)C2)nc(-c2ccncn2)cc1=O,6.5
CHEMBL3091542,COc1cccc(OC)c1[C@H]1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCO1,0.23
CHEMBL3091541,COc1cc(F)ccc1[C@H]1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCO1,0.47
CHEMBL3091540,COc1ccccc1[C@H]1CN(c2nc(-c3ccncn3)cc(=O)n2C)CCO1,0.87
CHEMBL562709,CN1CCN(CCCn2nc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3cccnc32)CC1,3340.0
CHEMBL560585,Cn1cc(C2=C(c3nn(CCCO)c4ncccc34)C(=O)NC2=O)c2ccccc21,1090.0
CHEMBL495039,COc1cc(NCCCN)c2nccc(C)c2c1Oc1cccc(C(F)(F)F)c1,35.0
CHEMBL3290695,Cl.N=C(N)Nc1cccc(Nc2ccc(NC(=N)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)c1,100000.0
CHEMBL3290436,Cl.O=C(c1ccc(NC2=NCCN2)cc1)c1cccc(NC2=NCCN2)c1,100000.0
CHEMBL3290437,Cl.c1cc(Cc2ccc(NC3=NCCN3)cc2)cc(NC2=NCCN2)c1,100000.0
CHEMBL3290438,Cl.N=C(N)Nc1cccc(Oc2ccc(NC(=N)Nc3ccccc3)cc2)c1,100000.0
CHEMBL3290687,Cl.N=C(N)Nc1cccc(C(=O)c2ccc(NC(=N)Nc3ccccc3)cc2)c1,100000.0
CHEMBL3290688,Cl.N=C(N)Nc1cccc(Cc2ccc(NC(=N)Nc3ccccc3)cc2)c1,100000.0
CHEMBL3290689,Cl.N=C(N)Nc1cccc(Nc2ccc(NC(=N)Nc3ccccc3)cc2)c1,100000.0
CHEMBL3290690,Cl.N=C(N)Nc1ccc(Oc2cccc(NC(=N)Nc3ccccc3)c2)cc1,100000.0
CHEMBL3290691,Cl.N=C(N)Nc1ccc(Cc2cccc(NC(=N)Nc3ccccc3)c2)cc1,100000.0
CHEMBL3290692,Cl.N=C(N)Nc1cccc(Oc2ccc(NC(=N)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)c1,100000.0
CHEMBL3290693,Cl.N=C(N)Nc1cccc(C(=O)c2ccc(NC(=N)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)c1,100000.0
CHEMBL3290694,Cl.N=C(N)Nc1cccc(Cc2ccc(NC(=N)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)c1,100000.0
CHEMBL3290696,Cl.N=C(N)Nc1ccc(Oc2cccc(NC(=N)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)cc1,100000.0
CHEMBL3290434,Cl.N=C(N)Nc1ccc(Nc2cccc(NC(=N)N)c2)cc1,100000.0
CHEMBL3290697,Cl.N=C(N)Nc1ccc(Cc2cccc(NC(=N)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)cc1,100000.0
CHEMBL3290698,CC(=O)Nc1cccc(Oc2ccc(NC(=N)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)c1.Cl,100000.0
CHEMBL3290699,CC(=O)Nc1cccc(Nc2ccc(NC(=N)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)c1.Cl,100000.0
CHEMBL3298400,CC(C)(C)CNC(=O)CC1CNC(=O)c2cc(-c3ccsc3)cn21,10000.0
CHEMBL3298402,CC(C)(C)CNC(=O)CC1CNC(=O)c2cc(-c3ccncc3)cn21,4608.0
CHEMBL3298823,O=C(CC1CNC(=O)c2cc(-c3cn[nH]c3)cn21)NCc1cccc(F)c1,386.0
CHEMBL3297762,CN1CCN(C[C@@H](NC(=O)C[C@H]2CNC(=O)c3cc(-c4cccc(Cl)c4)cn32)C2CCCCC2)CC1,10000.0
CHEMBL3355482,CN(Cc1ccccc1)C(=O)c1ccc(S(=O)(=O)Nc2ccccc2)cc1,100000.0
CHEMBL3361128,O=C1/C(=C\c2ccc(O)c(O)c2)Oc2ccccc21,2630.0
CHEMBL3358803,CCCCCCCCCCCC(=O)NNC(=O)C1Sc2ccccc2N(Cc2ccccc2)C1=O,10000.0
CHEMBL3358804,CCCCCCCCCCCCCC(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](COP(=O)(O)O)C(=O)N1CCC[C@H]1C(N)=O,40000.0
CHEMBL3290435,Cl.c1cc(NC2=NCCN2)cc(Oc2ccc(NC3=NCCN3)cc2)c1,100000.0
CHEMBL3290433,Cl.N=C(N)Nc1ccc(Cc2cccc(NC(=N)N)c2)cc1,100000.0
CHEMBL355496,O=Nc1c(-c2c(O)[nH]c3cc(Br)ccc23)[nH]c2ccccc12,174.0
CHEMBL3219058,COc1ccc2[nH]c(-c3ccccc3O)c(-c3ccncc3)c2n1,10000.0
CHEMBL3110144,Cc1nn(-c2ccc(Cl)cc2Cl)c2c1c1c(c3cccn32)C(=O)NC1=O,240.0
CHEMBL3110143,Cc1nn(-c2ccccc2Cl)c2c1c1c(c3cccn32)C(=O)NC1=O,940.0
CHEMBL3110142,Cc1ccccc1-n1nc(C)c2c3c(c4cccn4c21)C(=O)NC3=O,440.0
CHEMBL3110140,Cc1nn(-c2ccccc2)c2c1c1c(c3cccn32)C(=O)NC1=O,690.0
CHEMBL3110139,COc1ccccc1-n1ncc2c3c(c4cccn4c21)C(=O)NC3=O,1000.0
CHEMBL3110138,Cc1ccccc1-n1ncc2c3c(c4cccn4c21)C(=O)NC3=O,1210.0
CHEMBL3110135,O=C1NC(=O)c2c1c1cnn(-c3ccccc3Cl)c1n1cccc21,810.0
CHEMBL3110134,O=C1NC(=O)c2c1c1cnn(-c3ccccc3)c1n1cccc21,1690.0
CHEMBL3125370,O=C1Nc2cc(Br)ccc2/C1=c1/[nH]c2ccccc2/c1=C\O,5.0
CHEMBL3125890,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)C3CC3)sc12,500.0
CHEMBL3219057,COc1ccc2[nH]c(-c3ccccc3)c(-c3ccncc3)c2n1,10000.0
CHEMBL3219059,COc1ccc2[nH]c(-c3cccc(O)c3)c(-c3ccncc3)c2n1,10000.0
CHEMBL3290432,Cl.N=C(N)Nc1ccc(C(=O)c2cccc(NC(=N)N)c2)cc1,100000.0
CHEMBL3219060,COc1ccc2[nH]c(-c3ccc(O)cc3)c(-c3ccncc3)c2n1,10000.0
CHEMBL3219061,COc1ccc2[nH]c(-c3cccc(F)c3)c(-c3ccncc3)c2n1,10000.0
CHEMBL3219062,COc1ccc2[nH]c(-c3ccc4cc(O)ccc4c3)c(-c3ccncc3)c2n1,10000.0
CHEMBL3219063,COc1ccc2[nH]c(-c3cc(O)cc(O)c3)c(-c3ccncc3)c2n1,10000.0
CHEMBL3219064,COc1ccc2[nH]c(-c3cccc(O)c3)c(-c3cccnc3)c2n1,10000.0
CHEMBL3219065,COc1ccc2[nH]c(-c3cccc(O)c3)c(-c3ccccn3)c2n1,10000.0
CHEMBL3218297,CS(=O)(=O)O.O=C(NCc1cccc(O)c1)Nc1nc(-c2ccncc2)cs1,7.77
CHEMBL3133821,Oc1cccc(Nc2ccnc3[nH]c4ccccc4c23)c1,10000.0
CHEMBL3263640,Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1,50000.0
CHEMBL3290430,Cl.N=C(N)Nc1ccc(Oc2ccc(NC(=N)N)cc2)cc1,100000.0
CHEMBL3290431,Cl.N=C(N)Nc1ccc(Oc2cccc(NC(=N)N)c2)cc1,100000.0
CHEMBL2048662,CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccsc4)nc23)cc1,3.0
CHEMBL2048660,CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccc(F)cc4F)nc23)cc1,2.0
CHEMBL574918,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2ccccc2N1Cc1ccccc1,10000.0
CHEMBL1630463,CSc1ccc(-c2nnc(Nc3ccccc3)o2)cc1,1000.0
CHEMBL431933,Cn1cc(C2=C(c3ccccc3Cl)C(=O)NC2=O)c2ccccc21,3.6
CHEMBL1087499,CN(C)c1nc2ccc1CCCN1C=C(C3=C(C(=O)NC3=O)c3cn(c4ccccc34)CCC2)N2C=CC=CC12,7.0
CHEMBL26501,CN(C)C[C@H]1CCn2c(c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3ccccc32)C1,20.0
CHEMBL1088724,Cn1cc(C2=C(c3c4n(c5ccccc35)CCN(C(N)=S)C4)C(=O)NC2=O)c2ccccc21,10.0
CHEMBL1081198,O=C(Nc1cccc(-c2cn3ccnc3c(NCc3ccncc3)n2)c1)Nc1cccc(C(F)(F)F)c1,50000.0
CHEMBL1090360,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,1000.0
CHEMBL1092754,Cn1cc(/C=C2\Oc3cccc(O)c3C2=O)c2c(-c3ccc(C(=O)NCCO)cc3)ccnc21,5.9
CHEMBL1092134,O=C(Nc1ccccc1)Nc1n[nH]c2cc(Cl)c(-c3ccccc3)cc12,270.0
CHEMBL494089,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21,138.0
CHEMBL1095624,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CCN)cc21,4000.0
CHEMBL1098241,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN)cc21,1020.0
CHEMBL1097974,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CCCN)cc21,13200.0
CHEMBL1098316,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CNC)cc21,303.0
CHEMBL1099290,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN(C)C)cc21,375.0
CHEMBL1096291,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCN)cc21,1140.0
CHEMBL1096290,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN3CCCC3)cc21,2700.0
CHEMBL1096636,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCCCN)cc21,30000.0
CHEMBL1096292,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCCN)cc21,30000.0
CHEMBL1098943,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCNC)cc21,2600.0
CHEMBL1098944,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@@H](C)N)cc21,400.0
CHEMBL1099281,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](C)N)cc21,1210.0
CHEMBL1096634,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](N)c3ccccc3)cc21,1110.0
CHEMBL1096626,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@@H](N)c3ccccc3)cc21,1040.0
CHEMBL54547,Cn1cc(C2=C(c3cccc(N)c3)C(=O)NC2=O)c2ccccc21,1.8
CHEMBL1088149,COc1ccc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c(OC)c1,2.4
CHEMBL1087242,COc1ccc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)cc1OC,6.6
CHEMBL1082151,Cn1cc(C2=C(c3cccc(NCCCO)c3)C(=O)NC2=O)c2ccccc21,1.0
CHEMBL1077270,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(CC)cc3)ccc12,100000.0
CHEMBL1086426,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(Cl)cc3)ccc12,100000.0
CHEMBL1086427,CCCC(=O)Nc1n[nH]c2c(F)c(Cl)c(-c3ccccc3)cc12,6.0
CHEMBL1097003,CCCC(=O)Nc1n[nH]c2c(Cl)c(Cl)c(-c3ccccc3)cc12,12.0
CHEMBL1080932,Cn1cc(C2=C(N3CCOCC3)C(=O)NC2=O)c2ccccc21,8200.0
CHEMBL1081261,Cn1cc(C2=C(N(C(=O)OC(C)(C)C)c3ccccc3)C(=O)NC2=O)c2ccccc21,3100.0
CHEMBL1081260,Cn1cc(C2=C(Oc3ccccc3)C(=O)NC2=O)c2ccccc21,2800.0
CHEMBL1086734,Cn1cc(C2=C(Nc3ccccc3)C(=O)NC2=O)c2ccccc21,350.0
CHEMBL1086733,Cn1cc(C2=C(Sc3ccccc3)C(=O)NC2=O)c2ccccc21,2000.0
CHEMBL1082153,Cn1cc(C2=C(c3cccc(NCC(O)CO)c3)C(=O)NC2=O)c2cc(Cl)ccc21,0.4
CHEMBL1082152,Cn1cc(C2=C(c3cccc(NCC(O)CO)c3)C(=O)NC2=O)c2cc(F)ccc21,0.6
CHEMBL1081973,Cn1cc(C2=C(c3cccc(CC(O)CO)c3)C(=O)NC2=O)c2cc(F)ccc21,1.8
CHEMBL1087243,COc1ccc(OC)c(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c1,22.0
CHEMBL1081972,Cn1cc(C2=C(c3cccc(C[C@H](O)CO)c3)C(=O)NC2=O)c2ccccc21,8.2
CHEMBL1081294,Cn1cc(C2=C(c3cccc(C[C@@H](O)CO)c3)C(=O)NC2=O)c2ccccc21,3.2
CHEMBL1081293,COc1cccc(C2=C(c3cn(C)c4cccc(OC)c34)C(=O)NC2=O)c1,1300.0
CHEMBL1081128,COc1cccc(C2=C(c3cn(C)c4cc(C)ccc34)C(=O)NC2=O)c1,35.0
CHEMBL1081617,COc1cccc(C2=C(c3cn(C)c4ccc(Cl)cc34)C(=O)NC2=O)c1,6.4
CHEMBL1081616,COc1cccc(C2=C(c3cn(C)c4cc(F)ccc34)C(=O)NC2=O)c1,31.0
CHEMBL1080933,COc1cccc(C2=C(c3c(C)n(C)c4ccccc34)C(=O)NC2=O)c1,220.0
CHEMBL293542,COc1cccc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c1,90.0
CHEMBL1086732,Cn1cc(C2=C(c3ccc(-c4ccccc4)cc3)C(=O)NC2=O)c2ccccc21,730.0
CHEMBL1087380,Cn1cc(C2=C(c3cccnc3)C(=O)NC2=O)c2ccccc21,42.0
CHEMBL53745,Cn1cc(C2=C(c3cccs3)C(=O)NC2=O)c2ccccc21,22.0
CHEMBL1098938,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](N)Cc3ccccc3)cc21,80.0
CHEMBL1098939,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@@H](N)Cc3ccccc3)cc21,310.0
CHEMBL1099276,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(O[C@@H](CN)c3ccccc3)cc21,40.0
CHEMBL1630446,COc1cc(-c2cc(-c3cc(C)cc(Cl)c3O)nc3ncnc(N)c23)ccc1O,113.0
CHEMBL1272116,CC(C)c1n[nH]c(Cl)c1-c1ccnc(Nc2ccc(N3CCC(N(C)C)CC3)cn2)n1,9600.0
CHEMBL1272171,CC(C)c1n[nH]c(C(F)(F)F)c1-c1ccnc(Nc2ccc(N3CCC(N(C)C)CC3)cn2)n1,10000.0
CHEMBL1270230,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1ccccc1,1390.0
CHEMBL1271441,NC(=O)c1cc(-c2ccncc2F)[nH]c1-c1ccccc1,100.0
CHEMBL1270324,NC(=O)c1cc(-c2ccnc(Nc3ccccc3)n2)[nH]c1-c1ccccc1,100.0
CHEMBL1630431,O=C1NC(=O)/C(=C/c2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)N1,1378.0
